Author,Isbn,Ean,Title,Pub Date,Medium,Ans Code,Available,Consignment On Hand,Reserved Stock,Sets Made Up,Month,Gross Units,Return Units,Prev Edition Isbn,Prev Edition Ean
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200806,131,61,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200807,222,9,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200808,498,16,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200809,108,32,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200810,69,33,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200811,276,98,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200812,684,38,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200901,258,3,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200902,215,27,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200903,85,155,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200904,52,74,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200905,80,28,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200906,93,35,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200907,225,20,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200908,294,13,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200909,112,47,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200910,40,45,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200911,85,48,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,200912,468,71,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201001,245,25,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201002,16,21,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201003,2,98,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201004,63,30,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201005,38,8,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201006,73,52,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201007,117,1,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201008,287,6,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201010,25,35,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201011,135,47,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201012,393,29,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201101,65,8,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201102,10,21,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201103,10,66,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201104,65,44,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201105,61,14,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201106,64,62,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201107,242,16,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201108,345,19,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201109,155,10,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201110,35,24,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201111,65,29,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201112,356,84,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201201,151,6,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201202,24,24,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201203,26,137,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201204,7,43,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201205,0,15,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201206,16,13,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201207,105,2,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201208,232,14,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201209,93,4,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201210,1,23,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201211,100,61,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201212,78,21,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201301,288,8,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201302,66,2,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201303,18,47,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201304,2,29,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201305,29,44,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201306,15,11,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201307,189,14,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201308,119,8,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201309,198,5,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201310,8,121,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201311,84,28,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201312,99,6,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201401,259,57,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201402,88,14,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201403,2,42,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201404,45,26,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201405,23,6,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201406,65,14,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201407,89,4,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201408,294,1,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201409,56,0,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201410,10,50,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201411,254,14,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201412,242,12,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201501,197,11,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201502,96,75,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201503,-13,85,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201504,45,60,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201505,17,65,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201506,19,11,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201507,96,1,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201508,222,1,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201509,90,36,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201510,4,13,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201511,122,21,,
"JOYCE, JAMES",0312080735,9780312080730,DEAD CSCC,12/15/1993 12:00AM,PT,AS,800,0,0,20,201512,5,0,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199801,1226,0,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199802,129,0,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199803,72,19,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199804,2,8,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199805,47,88,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199806,142,34,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199807,382,22,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199808,227,29,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199809,101,59,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199810,10,6,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199811,201,119,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199812,604,31,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199901,255,86,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199902,22,27,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199903,44,83,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199904,3,223,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199905,74,28,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199906,5,45,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199907,329,9,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199908,358,41,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199909,20,14,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199910,17,6,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199911,226,11,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,199912,653,111,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200001,492,2,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200002,138,125,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200003,17,99,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200004,35,47,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200005,25,89,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200006,100,142,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200007,143,32,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200008,360,19,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200009,51,10,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200010,7,0,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200011,240,59,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200012,491,40,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200101,275,61,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200102,6,182,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200103,42,99,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200104,19,74,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200105,74,57,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200106,14,28,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200107,220,27,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200108,1417,12,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200109,148,67,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200110,0,7,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200111,619,53,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200112,556,50,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200201,301,30,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200202,16,9,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200203,10,647,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200204,10,150,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200205,338,27,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200206,172,69,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200207,280,8,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200208,855,16,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200209,112,0,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200210,5,328,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200211,59,69,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200212,573,11,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200301,479,35,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200302,4,105,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200303,11,126,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200304,18,151,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200305,26,27,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200306,53,132,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200307,170,1,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200308,553,6,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200309,95,12,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200310,15,24,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200311,48,55,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200312,481,35,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200401,188,9,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200402,48,27,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200403,10,89,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200404,17,270,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200405,5,13,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200406,92,9,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200407,90,3,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200408,154,11,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200409,168,19,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200410,5,46,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200411,14,93,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200412,405,31,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200501,147,6,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200502,14,40,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200503,24,71,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200504,16,27,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200505,71,30,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200506,76,2,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200507,84,22,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200508,125,2,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200509,63,0,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200510,8,17,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200511,7,22,,
"GILMAN, CHARLOTTE PERKINS",0312132921,9780312132927,YELLOW WALLPAPER,1/15/1998 12:00AM,PT,AS,273,0,0,0,200512,413,6,,
